Timestamp,Track,Lap,Time_s,AmbientTemp_C,EngineSpeed_RPM,VehicleSpeed_kph,FuelLoad_kg,CoolingSetting,ERS_Deploy,AirflowRate_kgps,ComponentTemp_C,Gear,Throttle_pct,BrakePressure_bar,OilPressure_bar,Weather_Humidity_pct,TyreWear_Index,SponsorLogoSize_cm,DriverMood_Score,EngineLoad_Index,RollingAmbient_C
01/06/2025 14:14,Silverstone,10,888,21.21,12561,182.9,14.63,med,1,1.013,92.04,8,100,65,5.06,51.5,33,20,5,1215.9,
01/06/2025 14:00,Silverstone,1,33,18.06,12444,185.9,27.51,low,0,0.778,96.59,8,96.2,63.9,4.85,63.6,45.3,20,2,1254,18.03
01/06/2025 14:12,Silverstone,8,724,21.02,10054,148.1,17.07,med,0,0.781,88.51,8,82.9,68,,55.4,41.6,10,3,809.7,20.58
01/06/2025 14:14,Silverstone,10,880,21.42,12971,186,14.83,med,1,0.958,88.68,8,96.9,49.7,5.22,62.9,45.1,30,6,1211,20.88
01/06/2025 14:21,Silverstone,14,1286,24.51,10880,159.7,8.72,high,0,0.961,93.88,8,78.5,61,4.7,61.9,44.8,20,4,881.1,24.27
01/06/2025 14:06,Silverstone,4,362,20.28,,138.7,22.58,low,0,0.703,87.7,8,82.1,76.7,4.35,54.5,47.5,20,7,685.9,19.94
01/06/2025 14:17,Silverstone,12,1055,22.33,11937,186.7,12.26,high,0,1.111,87,8,93.4,61.5,4.91,58.6,46.9,20,2,1144.4,22.32
01/06/2025 14:18,Silverstone,12,1102,22.9,10255,159,11.46,high,0,0.996,88.12,8,77.6,67.1,4.59,62.8,41.8,20,8,791.7,22.65
01/06/2025 14:20,Silverstone,13,1209,23.81,9520,139,9.84,high,1,0.839,83.33,8,69.5,82.9,4.51,54.7,41.2,30,3,662.4,23.71
01/06/2025 14:11,Silverstone,8,693,20.84,12701,186,17.63,med,1,0.931,92.98,8,97.7,65.8,5.16,64.3,45.1,30,7,1347.4,21.03
01/06/2025 14:21,Silverstone,14,1302,24.65,9854,149.2,8.48,high,0,0.894,88.27,8,87.2,79.2,4.54,60.1,55.7,20,6,842.9,24.29
01/06/2025 14:02,Silverstone,2,131,18.83,12217,172.9,26.07,low,1,0.767,97.55,8,87.9,59.3,4.8,63.2,41.6,30,1,1024.8,18.79
01/06/2025 14:15,Silverstone,11,959,21.64,11695,169.4,13.56,med,0,0.915,88.92,8,87.3,58.8,4.77,54,28,30,5,968.8,21.51
01/06/2025 14:14,Silverstone,10,866,21.2,12034,171.4,15.1,med,0,0.92,90.93,8,93.5,60.7,4.95,53.6,61.6,20,1,1195.2,21.19
01/06/2025 14:01,Silverstone,1,86,18.5,11020,155.8,26.83,low,0,0.7,,8,83.5,79.5,4.66,52.8,40.2,20,6,975.4,18.73
01/06/2025 14:16,Silverstone,11,973,21.81,12633,179,13.38,med,0,0.94,92.4,8,91.4,57,4.85,58.5,66.8,10,2,1174,21.41
01/06/2025 14:03,Silverstone,3,196,19.34,11413,163.2,,low,0,0.693,95.88,8,84.4,66,5.04,57.7,41.3,20,9,914.2,18.9
01/06/2025 14:05,Silverstone,4,344,20.03,10014,151.9,22.85,low,0,0.696,91,8,82.4,75.6,4.46,61.5,47.8,10,4,856.6,20.09
01/06/2025 14:09,Silverstone,6,573,20.75,10996,155.9,19.32,med,0,0.801,88.17,8,88.7,83.9,4.63,50.5,49.7,20,9,938.3,21.07
01/06/2025 14:16,Silverstone,11,969,21.86,12706,191.8,13.49,med,1,1.001,90.93,8,89.9,51.5,4.96,56.2,51.2,20,7,,21.7
01/06/2025 14:05,Silverstone,4,326,20.13,11828,174.9,23.12,low,0,0.79,94.81,8,93.3,66.9,4.95,64.2,49.8,20,9,1208.5,19.93
01/06/2025 14:13,Silverstone,9,811,20.96,10920,158.1,15.73,med,0,0.827,89.86,8,96.8,79.3,4.52,63.9,64.3,20,1,1012.3,20.95
01/06/2025 14:10,Silverstone,7,625,20.77,10275,145.1,18.68,med,0,0.801,87.39,8,82,78.5,4.72,65.3,55,20,2,773.2,20.38
01/06/2025 14:07,Silverstone,5,425,20.38,11584,169.5,21.65,low,1,0.707,94.26,8,93.9,75.1,4.85,47.1,43.8,20,7,1144.7,20.71
01/06/2025 14:17,Silverstone,12,1034,,10587,157.7,12.45,high,1,0.895,,8,89.4,72.9,4.58,59.2,71.5,30,8,908.8,22.04
01/06/2025 14:06,Silverstone,5,419,20.45,12191,174,21.65,low,1,0.844,93.75,8,95.4,55.8,4.74,67.8,58.8,10,1,1069.7,20.68
01/06/2025 14:03,Silverstone,3,232,19.75,11876,160.6,24.44,low,0,0.721,95.17,8,93.4,67.9,5.03,53.5,59.3,30,8,1011.4,19.3
01/06/2025 14:13,Silverstone,9,782,21,12926,187.7,16.36,med,1,1.006,90.92,8,100,,5.27,62.2,45.6,30,1,1280.4,20.87
01/06/2025 14:16,Silverstone,11,963,21.81,12195,174.6,13.57,,1,0.949,89.48,8,86.5,67.1,4.98,54.2,57.9,20,1,980.5,21.9
01/06/2025 14:07,Silverstone,5,423,20.41,11824,173.5,21.56,low,0,0.822,93,8,87.9,67.8,4.83,56.8,47.2,20,3,1085.2,20.31
01/06/2025 14:12,Silverstone,9,774,20.86,12292,185.1,16.4,med,1,0.904,86.2,8,100,58.1,4.93,55.1,50,30,6,1188.2,21.2
01/06/2025 14:08,Silverstone,6,492,20.48,12524,182.1,20.62,low,0,0.811,92.1,8,91.7,62.4,4.84,55.1,45,20,6,1144.3,
01/06/2025 14:21,Silverstone,14,1310,24.96,9773,151.5,8.36,high,0,0.939,86.58,8,82.1,65.9,4.59,61.2,53.9,20,9,743.9,24.39
01/06/2025 14:19,Silverstone,13,1155,23.18,12408,186.6,10.71,high,0,1.102,87.9,8,99.5,58.1,4.95,58.1,45.3,20,3,1298.4,23.14
01/06/2025 14:16,Silverstone,11,978,21.9,12842,,13.3,med,1,,96.04,8,89.5,52.8,4.9,60.9,49,20,5,1049.1,21.66
01/06/2025 14:03,Silverstone,3,230,19.27,12012,173.1,24.6,low,0,0.752,96.02,8,87.2,57.8,4.88,60.4,56.3,30,3,1006.9,19.6
01/06/2025 14:20,Silverstone,14,1254,,12654,176.6,9.03,high,0,,90.63,8,92.6,72.5,4.86,50.1,25,30,8,1053.8,23.96
01/06/2025 14:06,Silverstone,4,361,20.15,9852,142.1,22.55,low,0,0.666,87.09,8,80.7,81.5,4.47,54.6,60.4,,4,828.8,20.25
01/06/2025 14:06,Silverstone,4,386,20.26,11446,160.9,22.16,low,0,0.709,87.64,8,87.7,65.2,4.77,56.5,56.2,20,8,970.7,20.4
01/06/2025 14:16,Silverstone,11,1010,22.11,9835,148.9,12.82,high,1,0.949,91.32,8,80.3,74.7,4.49,54.3,36.3,10,6,694.4,21.86
01/06/2025 14:14,Silverstone,10,864,21.28,11644,170.6,15.01,med,0,0.86,91.41,8,92.3,62.3,4.73,65,37.8,20,7,1030.9,20.98
01/06/2025 14:04,Silverstone,4,298,19.91,12160,179.9,23.52,low,0,0.797,92.66,8,84.3,60.9,5.03,62.4,58.7,20,2,1019.9,19.71
01/06/2025 14:15,Silverstone,10,935,21.65,9961,143.4,14,med,0,0.742,84.44,8,86.3,78.5,4.53,60.1,49.4,10,6,904,21.6
01/06/2025 14:20,Silverstone,14,1242,,11707,170.6,9.45,high,0,1.049,87.09,8,93.2,70.3,4.99,61.4,43.4,20,3,1096.1,24.08
01/06/2025 14:20,Silverstone,13,1204,23.8,9864,137.5,9.99,high,0,0.813,84.08,8,78.2,76.5,4.49,54.3,60.5,20,2,678.7,23.34
01/06/2025 14:15,Silverstone,10,906,21.36,10795,155.4,14.45,med,1,0.761,90.67,8,83.2,72.5,,58.9,49.5,20,7,871.8,21.21
01/06/2025 14:13,Silverstone,9,780,21.02,12783,193.1,16.29,med,1,0.997,89.54,8,99.3,54.4,4.96,58.4,55.4,30,8,1260.5,21.07
01/06/2025 14:05,Silverstone,4,308,20.09,12939,183.3,23.33,low,0,0.83,97.68,8,94,53.6,,64.2,45.9,20,4,1231,19.74
01/06/2025 14:09,Silverstone,6,552,20.65,9981,148.1,23.27,low,1,0.707,76.22,8,74.6,76.9,4.35,65.2,47,20,1,707.9,20.57
01/06/2025 14:08,Silverstone,6,533,20.6,10161,151.5,23.59,low,0,0.675,82.18,8,74.9,67.7,4.39,58.7,51.1,10,1,851.7,20.48
01/06/2025 14:13,Silverstone,9,796,21.01,12524,181.4,16.06,med,0,0.953,92.64,8,91,56.6,4.92,62.1,58.3,10,7,1203.6,20.51
01/06/2025 14:09,Silverstone,6,574,20.74,11080,162.4,19.29,med,0,0.833,89.37,8,95.9,62.5,4.88,56.3,39.5,20,1,1112.1,20.52
01/06/2025 14:21,Silverstone,14,1289,24.59,10338,153.5,8.69,high,0,0.948,91.23,8,79.4,75.8,4.62,58.4,45.7,10,4,838.8,24.93
01/06/2025 14:09,Silverstone,6,544,20.67,9580,136.1,23.32,low,0,0.606,78.46,8,75.4,92.4,4.52,60.5,56.4,20,5,807.9,20.51
01/06/2025 14:07,Silverstone,5,432,20.47,10689,157.7,21.54,low,,0.695,95.59,,82.2,72.8,4.62,60.3,39.3,20,3,937.7,20.65
01/06/2025 14:20,Silverstone,13,1224,23.99,,157,9.63,high,0,0.972,88.29,8,83.1,73.6,4.5,58.5,,30,1,926.3,23.74
01/06/2025 14:00,Silverstone,1,13,,12270,178.5,,low,0,0.855,90.89,8,89.5,61.6,5.2,60.1,56.4,20,6,1138,17.91
01/06/2025 14:18,Silverstone,12,1082,22.73,12379,181.6,11.79,high,0,1.089,91.66,8,97,51.2,4.96,56,47.1,10,8,1210.8,22.86
01/06/2025 14:07,Silverstone,5,447,20.44,9377,142.6,21.29,low,1,0.61,89.04,8,73.2,74,4.32,56,36.1,20,9,727.7,20.23
01/06/2025 14:13,Silverstone,9,793,21.01,12667,185.3,16.07,med,0,0.986,89.29,8,93.2,57.3,5.2,64.7,47.8,20,5,1192.4,20.95
01/06/2025 14:11,Silverstone,8,709,20.73,11854,169.7,17.42,med,0,0.872,92.5,8,83.1,65.3,4.66,59.6,47.5,10,,938.3,20.93
01/06/2025 14:09,Silverstone,6,567,20.72,11552,172.7,19.53,med,0,0.935,88.19,,89.7,58.9,4.89,64.1,37.4,10,8,977.1,20.79
01/06/2025 14:05,Silverstone,4,341,20.38,10110,151.3,22.97,low,,0.75,90.45,8,,68.7,4.6,58.9,,20,6,748.9,20.04
01/06/2025 14:07,Silverstone,5,444,20.62,9622,145.9,21.39,low,1,0.621,89.21,8,76.1,75.2,4.24,64.9,68.7,20,4,754.4,20.53
01/06/2025 14:13,Silverstone,9,807,21.13,11302,168.3,15.85,med,0,0.901,92.92,8,91.5,66,4.84,59.7,40.3,20,5,1012.8,20.78
01/06/2025 14:02,Silverstone,2,148,19,10944,168.3,25.8,low,1,0.753,92.36,8,89.9,73.2,4.7,62.5,56.9,30,4,1004.4,18.97
01/06/2025 14:10,Silverstone,7,620,20.63,10829,165.4,18.64,med,0,0.889,89.11,8,87.8,70.5,4.69,62,,30,6,995.5,20.99
01/06/2025 14:04,Silverstone,3,279,19.9,10999,157.9,23.77,low,0,0.709,89.33,8,83,66.3,4.7,67.2,24.2,20,1,971,19.92
01/06/2025 14:15,Silverstone,10,910,,10587,158.8,14.39,med,0,0.82,91.38,8,89.9,73.4,4.47,65.4,52.8,30,6,895.9,21.61
01/06/2025 14:05,Silverstone,4,317,19.99,12707,179.3,23.27,low,0,0.802,97.77,,95.3,57.6,5.19,58,47.6,30,6,1150.2,20.04
01/06/2025 14:20,Silverstone,14,1239,23.94,11184,165.8,9.42,high,0,0.953,86.87,8,89.6,66.3,4.8,56.2,53.5,20,6,1038,23.63
01/06/2025 14:13,Silverstone,9,824,20.91,9512,141.6,15.59,med,0,0.719,85.94,8,80.7,73.1,4.38,66.2,28.9,20,6,802.9,20.43
01/06/2025 14:07,Silverstone,5,436,20.58,10456,152.1,21.4,low,1,0.685,93.55,8,84.6,76.7,4.57,60,42.2,20,1,909.6,20.1
01/06/2025 14:06,Silverstone,5,400,20.41,12655,178.8,22.03,low,1,0.776,92.87,8,92.4,56.1,5.01,53.8,49.9,20,2,1147.7,20.12
01/06/2025 14:05,Silverstone,4,335,20.19,10833,151.6,23.03,low,1,0.688,94.4,8,95.2,73.4,,53,60.9,10,1,998.5,19.87
01/06/2025 14:02,Silverstone,2,168,19.2,9991,,25.53,low,1,0.637,85.42,8,74.7,81.3,4.46,59.8,52.2,30,6,724.1,19.12
01/06/2025 14:20,Silverstone,14,1248,24.08,12268,178.6,9.27,high,1,1.102,89.75,8,95.1,53.8,4.99,65.8,50.6,20,8,1186.7,23.76
01/06/2025 14:10,Silverstone,7,646,20.75,10017,142.1,18.33,med,1,0.75,81.21,8,91.5,77.9,4.43,64.5,37.7,20,8,903.6,21.14
01/06/2025 14:17,Silverstone,12,1036,22.38,10757,153.5,12.45,high,0,0.946,84,8,87.3,67.1,4.46,73.2,48.1,20,5,952.4,21.97
01/06/2025 14:02,Silverstone,2,178,19.19,10302,156.4,25.26,low,1,0.722,88.6,8,84.1,80.3,4.53,60.9,42.4,30,1,858.6,18.84
01/06/2025 14:10,Silverstone,7,612,20.71,11919,166.1,18.79,med,,0.904,91.38,8,87.7,66.3,4.84,49.4,46.1,20,1,1066.3,20.88
01/06/2025 14:17,Silverstone,12,1043,22.18,11734,167.4,12.3,high,0,0.988,87.12,8,87.3,73.9,4.82,60.9,61.1,20,6,1051.7,22.4
01/06/2025 14:10,Silverstone,7,643,20.86,9667,137.8,18.33,med,0,0.661,81.17,8,70.2,77,4.51,65,44.6,20,2,785,20.69
01/06/2025 14:06,Silverstone,4,365,20.39,9995,151,22.45,low,0,0.643,87.26,8,85.9,,4.6,65.6,59.9,20,4,862.7,20.1
01/06/2025 14:19,Silverstone,13,1199,23.55,10112,145.8,10.04,high,0,0.888,87.04,8,85.7,66.4,4.54,60.8,57.8,20,6,859,23.61
01/06/2025 14:16,Silverstone,11,1000,22.04,10912,155.6,16.53,low,0,0.708,82.92,8,84.9,64.6,4.63,66.1,47.2,10,5,878.4,21.95
01/06/2025 14:07,Silverstone,5,470,20.64,11183,158.5,20.93,low,0,,91.5,8,,79.7,4.68,62.2,43.3,20,6,940.5,20.49
01/06/2025 14:05,Silverstone,4,319,20.25,12336,179.1,23.2,low,0,0.88,96.9,8,97.7,47.7,4.97,61.3,47.5,30,6,1210.1,20.17
01/06/2025 14:18,Silverstone,12,1123,23,9841,147.7,11.16,high,0,0.89,83.5,8,74.4,80.1,4.47,54.3,47.7,30,5,769.6,22.81
01/06/2025 14:00,Silverstone,1,58,18.21,10322,,27.14,,1,0.641,92.41,8,87.3,74.3,4.55,59.2,39.6,20,5,919.5,17.73
01/06/2025 14:06,Silverstone,5,390,20.5,11967,175.4,22.16,low,0,0.813,88.23,8,100,48.3,4.93,63.1,41.3,10,3,1151.4,20.52
01/06/2025 14:08,Silverstone,6,514,20.48,,182.2,20.34,low,0,0.788,95.61,8,87.5,,4.98,,45.5,10,2,1174,20.38
01/06/2025 14:18,Silverstone,12,1100,22.79,10546,155.8,11.58,high,0,0.927,88.7,8,96.1,62.6,4.53,71,59,20,1,994.6,22.38
01/06/2025 14:16,Silverstone,11,972,21.79,12845,190.1,13.5,med,0,0.966,91.65,8,90.1,62,4.88,56.1,57.2,20,3,1190,21.74
01/06/2025 14:05,Silverstone,4,355,20.47,9611,133.9,22.59,low,0,0.598,88.81,8,82.4,87.3,4.47,64.4,42.7,10,5,726.7,20.28
01/06/2025 14:03,Silverstone,3,203,19.47,12169,181.2,24.97,low,0,,93.82,8,92,66,5.08,69.8,50,20,1,1168.3,19.33
01/06/2025 14:15,Silverstone,10,911,21.39,10327,151.4,14.37,med,0,0.813,91.12,8,90.7,77.4,4.6,63.9,49.1,30,5,1011.7,21.54
01/06/2025 14:04,Silverstone,3,284,19.86,11867,172.1,23.81,low,0,0.785,90.54,8,96.4,65.1,4.77,59.3,54.3,10,9,999.1,19.77
01/06/2025 14:09,Silverstone,7,590,20.78,12905,195.1,19.17,med,0,1.06,90.03,8,100,51,5.07,57.2,43.4,20,8,1289.9,20.45
01/06/2025 14:21,Silverstone,15,1317,24.73,10405,157.1,8.33,high,0,0.91,87.59,8,80.1,74.9,4.44,62.7,56.8,20,6,763,24.56
01/06/2025 14:11,Silverstone,8,683,20.83,12677,182.9,17.71,med,0,0.944,88.86,8,95.6,60.9,5.04,60.4,49.7,10,6,1204.4,20.97
01/06/2025 14:11,Silverstone,7,660,20.82,11228,162.3,18.03,med,,0.769,91.41,8,85.1,66.5,4.69,61.6,54.1,20,9,931.1,20.45
01/06/2025 14:13,Silverstone,9,787,21.02,12542,179.3,16.19,med,0,0.937,90.29,8,94.4,56,4.82,64.4,35.2,30,4,1150.3,20.61
01/06/2025 14:19,Silverstone,13,1172,23.4,12665,196.4,10.39,high,1,1.169,92.52,8,100,53.7,5.03,61.7,68.3,10,2,1252.8,23.04
01/06/2025 14:00,Silverstone,1,8,17.77,11577,161.7,27.87,low,0,0.744,86.51,8,91.7,70.8,4.72,61.8,40.6,10,3,1036,17.52
01/06/2025 14:13,Silverstone,9,832,21,9554,144.7,15.53,med,1,0.788,87.62,8,75.5,75.8,4.39,52.5,44.2,30,1,723.8,20.94
01/06/2025 14:13,Silverstone,9,819,,9825,148.1,15.78,med,0,0.776,88.63,8,82.6,,4.53,63.3,43.7,20,5,789.8,20.84
01/06/2025 14:06,Silverstone,5,392,20.51,12220,180.1,22.08,low,0,0.801,88.9,8,97.9,52.7,4.84,62.1,39.2,20,4,1205.5,20.58
01/06/2025 14:03,Silverstone,3,213,19.52,12860,189.9,24.88,low,1,0.866,93.84,8,100,48.8,4.97,58.6,50,20,5,1160.7,19
01/06/2025 14:11,Silverstone,8,695,20.76,12727,187.1,17.59,med,1,1.017,93.63,8,100,54.2,5.16,68.2,55.5,30,4,1215.6,20.8
01/06/2025 14:20,Silverstone,13,1203,23.58,9672,144.1,9.98,,0,0.88,85.64,8,76.9,89.9,4.24,63.2,60.7,20,1,767.5,23.23
01/06/2025 14:14,Silverstone,10,886,21.34,12595,183.4,14.8,med,0,0.951,91.9,8,95.4,51.4,4.93,50.3,57.2,,9,1248.7,21.13
01/06/2025 14:11,Silverstone,8,691,20.85,13047,203.4,17.56,med,1,1.106,91.3,8,100,45.9,50,68.1,45.6,30,5,1281.4,21.01
01/06/2025 14:16,Silverstone,11,968,21.78,12662,180.2,13.45,med,1,0.947,90.68,8,85.9,64.4,4.89,68.2,48,10,2,1099.5,21.8
01/06/2025 14:14,Silverstone,9,840,21.13,9982,146.4,15.34,med,1,0.777,87.93,8,84.5,79.1,4.33,68.6,45.4,10,9,779.1,21.24
01/06/2025 14:17,Silverstone,11,1028,22.19,10101,138.8,12.6,high,0,0.838,82.36,8,81.2,81.3,4.48,61.2,52.1,20,4,872,21.78
01/06/2025 14:03,Silverstone,3,198,19.3,11805,174.4,25.04,low,1,0.79,94.88,8,78.1,61.4,4.95,61,59.1,20,5,932.7,19.22
01/06/2025 14:10,Silverstone,7,634,20.66,9728,149.9,18.49,med,0,0.733,85.14,8,82.2,80.1,4.63,52.7,50.3,20,9,821.5,20.87
01/06/2025 14:15,Silverstone,10,919,21.46,9748,141.7,14.2,med,1,0.758,87.02,8,77.1,86.7,4.52,64.5,55.8,20,9,741.2,21.35
01/06/2025 14:15,Silverstone,10,903,21.42,11444,167.2,14.44,med,1,0.923,91.63,8,89.4,68.2,4.62,52.5,53.4,10,4,1023.2,21.36
01/06/2025 14:17,Silverstone,12,1038,22.22,11006,161.9,12.39,high,0,0.961,87.3,8,87.6,66.4,4.67,70.1,53.6,20,9,1005.2,22.15
01/06/2025 14:11,Silverstone,8,715,20.67,10958,167,17.27,med,0,0.871,92.43,8,86.6,68.3,4.64,56.3,55.5,10,1,957.2,20.74
01/06/2025 14:09,Silverstone,7,583,20.72,12115,178.2,19.17,med,1,0.968,87.4,8,91.6,66.7,4.96,55.5,46.4,10,4,1129.8,20.79
01/06/2025 14:19,Silverstone,13,1157,,12733,177.5,10.67,high,0,1.075,87.09,8,100,54.6,4.98,55.6,53.8,20,9,1247.8,
01/06/2025 14:03,Silverstone,2,193,19.13,11300,164.1,25.11,low,1,0.763,96.14,8,88.4,69.1,4.7,60.3,67.7,20,6,978.7,19.61
01/06/2025 14:08,Silverstone,6,513,20.62,12419,178.6,20.33,low,0,0.792,97.34,8,90.8,67.6,4.78,49.1,50.4,20,2,1124.1,20.68
01/06/2025 14:17,Silverstone,12,1066,22.63,12708,191.9,12.06,high,1,1.193,91.39,8,91,52.1,4.93,65.4,60.9,20,8,1128.4,22.3
01/06/2025 14:17,Silverstone,12,1063,22.51,12688,180.7,12.08,high,0,1.101,91.39,8,96.2,53.4,5.18,65,63.2,20,4,1179.6,22.43
01/06/2025 14:21,Silverstone,14,1301,24.64,9729,137,8.43,high,0,0.881,89.79,8,72.7,80.4,4.59,54,39.8,20,5,703.8,24.53
01/06/2025 14:10,Silverstone,7,626,20.77,,147.2,18.63,med,0,0.787,87.65,8,83.2,77.1,4.33,66.8,67.7,10,9,781.1,20.84
01/06/2025 14:04,Silverstone,3,287,19.94,10811,148.8,23.64,low,0,0.662,92.13,8,87.5,69,,56.3,55.3,10,2,937.9,20.06
01/06/2025 14:12,Silverstone,8,733,20.86,9498,144,16.91,med,0,0.726,82.74,8,87.6,77,4.44,54.5,41.8,20,6,907.3,20.8
01/06/2025 14:03,Silverstone,3,222,19.54,12755,186.6,24.72,low,0,0.852,95.62,8,100,61.6,5.07,51.8,42,10,9,1210.6,19.47
01/06/2025 14:04,Silverstone,3,244,19.58,10565,159,24.32,low,0,0.69,90.73,8,91.6,70.3,4.76,49.1,59.7,30,1,937.8,19.83
01/06/2025 14:20,Silverstone,13,1219,23.84,10019,155.2,9.75,high,0,1.002,83.09,8,76.4,72.4,4.45,58.8,54.6,10,7,822.7,24.1
01/06/2025 14:03,Silverstone,3,228,19.52,12282,183.9,24.63,low,0,0.858,96.9,8,89.2,62,4.85,64.3,40.2,20,4,,19.49
01/06/2025 14:18,Silverstone,12,1087,22.64,11849,178.7,11.65,high,,1.069,89.54,8,,58.2,4.96,64.7,43.3,10,9,1182.3,22.66
01/06/2025 14:10,Silverstone,7,633,,9703,138.9,18.49,med,0,0.743,85.05,8,85.6,71.2,4.44,61.4,58.4,10,1,839.1,20.48
01/06/2025 14:00,Silverstone,1,18,17.81,12615,180.5,27.7,low,,0.723,94.32,8,87.9,60.7,4.88,66.9,49.9,20,7,1183.4,17.66
01/06/2025 14:02,Silverstone,2,133,18.88,12435,181,26.08,low,1,0.853,97.39,8,97.9,58.2,5,61.8,63.5,20,5,1243.5,18.63
01/06/2025 14:08,Silverstone,6,517,20.56,11922,177.9,20.34,low,0,0.835,94.23,8,100,58.5,4.81,67.8,53,20,7,1111.3,20.86
01/06/2025 14:16,Silverstone,11,1005,21.95,10247,148.9,16.38,low,0,0.699,79.79,8,78.7,79.4,4.48,56.4,41.3,10,4,713.9,21.89
01/06/2025 14:07,Silverstone,5,449,20.55,9525,139.6,21.28,low,0,0.651,,8,76.4,81.5,4.43,68.2,58.4,20,2,749.7,20.42
01/06/2025 14:05,Silverstone,4,331,20.1,11356,160.4,23.01,low,0,0.659,94.61,,95.4,63.7,4.95,54.4,28.7,20,5,1149.9,20.16
01/06/2025 14:02,Silverstone,2,126,18.95,12908,194.8,26.09,low,0,0.958,93.79,8,100,59,5.1,61.7,47.9,20,1,1267.4,18.69
01/06/2025 14:07,Silverstone,5,445,20.36,9806,147.3,21.36,low,0,0.678,88.96,8,75.4,77,4.33,67.4,48.7,20,3,,20.36
01/06/2025 14:16,Silverstone,11,1002,21.85,10782,166.6,16.51,low,0,0.729,81.17,8,79.2,70.1,4.69,60.5,53,30,1,819.2,22.08
01/06/2025 14:12,Silverstone,9,776,20.82,12585,182.9,16.38,med,1,0.998,88.98,8,96.2,63.3,4.99,58.8,53.9,10,,1237.4,20.9
01/06/2025 14:14,Silverstone,9,847,21.12,10662,145.1,15.29,med,0,0.773,87.18,8,87,81.7,4.76,55.3,49.7,20,5,922.6,21.03
01/06/2025 14:04,Silverstone,3,247,19.82,10227,155,24.29,low,0,0.655,90.8,8,84,77.6,4.66,57.6,52.8,30,7,808.9,19.71
01/06/2025 14:08,Silverstone,6,521,20.64,11363,166.2,23.61,low,1,0.727,84.68,8,87.3,60.4,4.58,56.2,48.4,20,8,995.7,
01/06/2025 14:07,Silverstone,5,439,20.32,10102,148.9,21.41,low,1,0.736,91.7,8,76.7,75.2,4.5,55,44.8,20,4,806.5,20.36
01/06/2025 14:18,Silverstone,13,1133,23,10770,159.8,11.07,high,0,0.933,85.83,8,81.1,66.3,4.61,53.2,39.2,20,8,899.5,23.06
01/06/2025 14:10,Silverstone,7,606,20.8,12333,188.1,18.91,med,0,1.018,93.42,8,92.7,57.4,4.9,61.9,67.4,20,7,1157.6,21.11
01/06/2025 14:03,Silverstone,3,212,19.51,12515,182.6,24.82,low,1,0.798,94.6,8,96,56,4.74,67.6,59.9,20,1,1178.3,19.24
01/06/2025 14:17,Silverstone,12,1069,22.47,12884,181,12.03,high,0,1.08,90.43,8,100,54.7,4.86,65.1,43.5,20,,1265,22.37
01/06/2025 14:19,Silverstone,13,1185,23.48,11625,169.7,10.19,high,0,1.021,88.73,8,91.5,82.1,4.77,65.8,41.8,20,1,1039.7,23.57
01/06/2025 14:17,Silverstone,12,1033,22.14,10540,159.3,12.47,high,0,0.96,86.21,8,75,65.7,4.61,61.8,39.9,20,9,778.5,22.22
01/06/2025 14:19,Silverstone,13,1153,23.25,12235,177.1,10.8,high,0,1.079,88.4,8,84.9,58.6,4.95,57.7,44.6,20,7,1109.6,22.83
01/06/2025 14:09,Silverstone,6,565,20.55,11164,153.5,19.51,med,0,0.824,89.01,8,97.3,73.2,4.69,55.3,45.1,20,4,1046,20.81
01/06/2025 14:11,Silverstone,7,666,20.87,10588,155.2,18.05,med,0,0.84,88.83,8,80.7,70,4.79,68.8,60.9,20,9,818.3,20.82
01/06/2025 14:15,Silverstone,11,947,21.65,,168.2,13.86,med,0,0.907,86.95,8,93.5,61.4,4.81,56.8,49.3,10,3,1001.1,21.8
01/06/2025 14:21,Silverstone,14,1284,24.62,11069,165.7,8.72,high,0,0.965,95.2,8,84.8,61,4.59,61.2,53.7,10,6,990.1,24.47
01/06/2025 14:19,Silverstone,13,1151,23.3,12049,182.2,10.85,high,0,1.069,87.62,8,90.3,54.8,4.94,59.9,69.4,30,1,986.9,23.24
01/06/2025 14:21,Silverstone,14,1269,24.18,12727,179.4,9.13,high,0,1.109,93.7,8,97.5,54.7,4.94,64.4,49.5,20,1,1232.9,24.23
01/06/2025 14:19,Silverstone,13,1149,23.2,11885,177,10.78,high,0,1.08,87.26,8,86.2,59.6,4.83,76.5,47.5,10,7,1115.6,23.73
01/06/2025 14:12,Silverstone,8,735,20.85,9837,145.9,17.01,med,1,0.717,84.71,8,80.2,75.1,4.32,65.3,41.5,10,2,728.8,20.82
01/06/2025 14:05,Silverstone,4,346,20.01,9917,139.8,22.84,low,1,0.677,92.73,8,88,76.4,4.41,53.7,43.3,30,2,892.8,20.2
01/06/2025 14:13,Silverstone,9,828,21.09,9443,133.9,15.67,med,0,0.691,84.36,8,80.2,83.3,4.15,62.3,54.9,20,1,757.8,20.93
01/06/2025 14:12,Silverstone,8,720,20.78,10375,147.2,17.21,med,0,0.791,90.21,8,78.7,79.3,4.59,55.6,71.8,20,2,818.7,20.94
01/06/2025 14:05,Silverstone,4,358,20.14,9547,133.1,22.59,low,1,0.585,86.31,8,85.4,83,4.43,52.4,54.5,30,3,818.6,20.1
